Tiempo (s),Voltaje (V)
2.672038500000003707e-07,1.449925719999999897e-02
2.673038500000001665e-07,1.844383359999999736e-02
2.674038500000003858e-07,2.570142959999999893e-02
2.675038500000001815e-07,2.244678919999999744e-02
2.676038500000004008e-07,2.609548919999999869e-02
2.677038500000001965e-07,2.581686119999999918e-02
2.678038500000004158e-07,2.633431319999999728e-02
2.679038500000002116e-07,2.633696679999999665e-02
2.680038500000004308e-07,1.692066719999999955e-02
2.681038500000002266e-07,1.090230239999999927e-02
2.682038500000004459e-07,8.998344400000000270e-03
2.683038500000002416e-07,2.033971199999999938e-03
2.684038500000000374e-07,1.409048399999999904e-03
2.685038500000002566e-07,1.509885199999999941e-03
2.686038500000000524e-07,2.262180799999999759e-03
2.687038500000002717e-07,3.831785199999999513e-03
2.688038500000000674e-07,4.692878399999999423e-03
2.689038500000002867e-07,3.502738799999999871e-03
2.690038500000000825e-07,2.329847600000000112e-03
2.691038500000003017e-07,1.707578400000000097e-03
2.692038500000000975e-07,2.064487600000000037e-03
2.693038500000003168e-07,-1.212708399999999978e-03
2.694038500000001125e-07,-1.176884800000000059e-03
2.695038500000003318e-07,-8.227480000000002075e-05
2.696038500000001275e-07,-1.674434799999999874e-03
2.697038500000003468e-07,9.486487999999999084e-04
2.698038500000001426e-07,2.958750799999999848e-03
2.699038500000003618e-07,5.335049599999999032e-03
2.700038500000001576e-07,-6.647200000000047081e-06
2.701038500000003769e-07,2.527540799999999834e-03
2.702038500000001726e-07,1.156956399999999920e-03
2.703038500000003919e-07,6.209291999999999503e-04
2.704038500000001876e-07,-5.546156000000000436e-04
2.705038500000004069e-07,1.397107199999999931e-03
2.706038500000002027e-07,2.689410399999999854e-03
2.707038500000004219e-07,2.258200399999999840e-03
2.708038500000002177e-07,-1.897337199999999877e-03
2.709038500000004370e-07,-2.133507599999999969e-03
2.710038500000002327e-07,2.333828000000000031e-03
2.711038500000004520e-07,2.263507599999999877e-03
2.712038500000002477e-07,3.752177200000000271e-03
2.713038500000000435e-07,-2.043285199999999788e-03
2.714038500000002628e-07,3.648686799999999782e-03
2.715038500000000585e-07,1.458139999999999914e-03
2.716038500000002778e-07,5.108047999999999582e-04
2.717038500000000735e-07,1.152976000000000001e-03
2.718038500000002928e-07,4.086411999999999662e-04
2.719038500000000886e-07,-1.909278399999999850e-03
2.720038500000003078e-07,5.240728000000000487e-04
2.721038500000001036e-07,-1.107891200000000022e-03
2.722038500000003229e-07,1.089289600000000000e-03
2.723038500000001186e-07,2.558057199999999934e-03
2.724038500000003379e-07,8.053544000000000154e-04
2.725038500000001336e-07,5.413211999999998410e-04
2.726038500000003529e-07,1.025603200000000000e-03
2.727038500000001487e-07,9.314003999999998992e-04
2.728038500000003679e-07,1.294955480000000055e-02
2.729038500000001637e-07,1.150599639999999937e-02
2.730038500000003830e-07,2.482574159999999600e-02
2.731038500000001787e-07,2.440514599999999909e-02
2.732038500000003980e-07,2.354803319999999867e-02
2.733038500000001938e-07,2.812018599999999841e-02
2.734038500000004130e-07,2.406813879999999614e-02
2.735038500000002088e-07,2.780573439999999702e-02
2.736038500000004280e-07,1.718602719999999875e-02
2.737038500000002238e-07,1.454569520000000005e-02
2.738038500000004431e-07,6.943131199999999156e-03
2.739038500000002388e-07,2.351076399999999823e-03
2.740038500000000346e-07,1.605414800000000159e-03
2.741038500000002539e-07,4.381080399999999139e-03
2.742038500000000496e-07,-6.129948000000000081e-04
2.743038500000002689e-07,2.595207599999999754e-03
2.744038500000000646e-07,1.185759840000000058e-02
2.745038500000002839e-07,1.240158639999999930e-02
2.746038500000000797e-07,2.125664959999999659e-02
2.747038500000002989e-07,2.477664999999999729e-02
2.748038500000000947e-07,2.860977519999999621e-02
2.749038500000003140e-07,2.496372879999999780e-02
2.750038500000001097e-07,2.919754759999999838e-02
2.751038500000003290e-07,2.790657119999999727e-02
2.752038500000001247e-07,2.617377039999999738e-02
2.753038500000003440e-07,2.400975959999999618e-02
2.754038500000001398e-07,2.458957119999999677e-02
2.755038500000003590e-07,2.731481839999999606e-02
2.756038500000001548e-07,3.328807200000000188e-02
2.757038500000003741e-07,2.535513479999999820e-02
2.758038500000001698e-07,2.622020839999999672e-02
2.759038500000003891e-07,2.859385359999999654e-02
2.760038500000001848e-07,2.518397759999999735e-02
2.761038500000004041e-07,1.410519759999999921e-02
2.762038500000001999e-07,1.104427000000000013e-02
2.763038500000004191e-07,3.197455999999999020e-04
2.764038500000002149e-07,6.079384399999999446e-03
2.765038500000004342e-07,3.843726400000000137e-03
2.766038500000002299e-07,2.291370399999999741e-03
2.767038500000004492e-07,4.123681199999999769e-03
2.768038500000002449e-07,2.187880000000000120e-03
2.769038500000000407e-07,-1.406540000000000394e-04
2.770038500000002600e-07,3.664608399999999457e-03
2.771038500000000557e-07,2.998554799999999902e-03
2.772038500000002750e-07,4.162158399999999273e-03
2.773038500000000708e-07,3.091311999999999381e-04
2.774038500000002900e-07,-9.128515999999998846e-04
2.775038500000000858e-07,2.047239199999999811e-03
2.776038500000003050e-07,-2.136280000000000221e-04
2.777038500000001008e-07,1.265754000000000011e-03
2.778038500000003201e-07,3.602248799999999574e-03
2.779038500000001158e-07,2.524887200000000033e-03
2.780038500000003351e-07,-1.754042799999999984e-03
2.781038500000001309e-07,5.641540399999999712e-03
2.782038500000003501e-07,3.993535999999999028e-04
2.783038500000001459e-07,2.692064000000000089e-03
2.784038500000003652e-07,4.593368399999999720e-03
2.785038500000001609e-07,1.044853679999999986e-02
2.786038500000003802e-07,2.517601679999999925e-02
2.787038500000001759e-07,2.253568479999999707e-02
2.788038500000003952e-07,2.606364599999999587e-02
2.789038500000001910e-07,2.507650679999999868e-02
2.790038500000004102e-07,2.981716319999999643e-02
2.791038500000002060e-07,2.511763759999999929e-02
2.792038500000004253e-07,2.688095479999999884e-02
2.793038500000002210e-07,1.603436479999999914e-02
2.794038500000004403e-07,1.204865760000000015e-02
2.795038500000002360e-07,8.058970000000000369e-03
2.796038500000000318e-07,9.513023999999999265e-04
2.797038500000002511e-07,2.339135200000000067e-03
2.798038500000000468e-07,4.243093199999999066e-03
2.799038500000002661e-07,3.106025599999999876e-03
2.800038500000000618e-07,8.127963599999999539e-03
2.801038500000002811e-07,1.376686360000000005e-02
2.802038500000000769e-07,2.430032879999999632e-02
2.803038500000002961e-07,2.107620479999999796e-02
2.804038500000000919e-07,2.323623519999999665e-02
2.805038500000003112e-07,2.630512359999999730e-02
2.806038500000001069e-07,2.379216439999999599e-02
2.807038500000003262e-07,2.578369119999999667e-02
2.808038500000001219e-07,2.489208159999999753e-02
2.809038500000003412e-07,2.956639799999999721e-02
2.810038500000001370e-07,2.460947319999999897e-02
2.811038500000003562e-07,2.722061559999999769e-02
2.812038500000001520e-07,2.836033679999999668e-02
2.813038500000003713e-07,2.560855359999999678e-02
2.814038500000001670e-07,2.803129039999999877e-02
2.815038500000003863e-07,2.522776199999999733e-02
2.816038500000001820e-07,2.905159959999999847e-02
2.817038500000004013e-07,2.424194959999999635e-02
2.818038500000001971e-07,2.676684999999999828e-02
2.819038500000004163e-07,2.698842559999999752e-02
2.820038500000002121e-07,2.913120759999999684e-02
2.821038500000004314e-07,2.973357479999999900e-02
2.822038500000002271e-07,2.988350319999999796e-02
2.823038500000004464e-07,2.280369839999999912e-02
2.824038500000002421e-07,2.082411279999999906e-02
2.825038500000000379e-07,1.605692039999999723e-02
2.826038500000002572e-07,1.478982639999999911e-02
2.827038500000000529e-07,4.674303199999999513e-03
2.828038500000002722e-07,5.377507199999999321e-03
2.829038500000000680e-07,1.788513199999999890e-03
2.830038500000002872e-07,-2.936221599999999914e-03
2.831038500000000830e-07,9.817000000000001723e-05
2.832038500000003023e-07,8.699814400000000295e-03
2.833038500000000980e-07,1.131095680000000075e-02
2.834038500000003173e-07,2.483635599999999694e-02
2.835038500000001130e-07,2.649750959999999655e-02
2.836038500000003323e-07,2.535380799999999851e-02
2.837038500000001281e-07,2.576644279999999732e-02
2.838038500000003473e-07,2.293107119999999652e-02
2.839038500000001431e-07,2.640463359999999787e-02
2.840038500000003624e-07,2.595352159999999783e-02
2.841038500000001581e-07,2.445689119999999717e-02
2.842038500000003774e-07,2.679869319999999763e-02
2.843038500000001731e-07,3.055486399999999755e-02
2.844038500000003924e-07,2.904231199999999721e-02
2.845038500000001882e-07,2.405752439999999867e-02
2.846038500000004074e-07,3.149821879999999824e-02
2.847038500000002032e-07,2.797821839999999755e-02
2.848038500000004225e-07,2.800475439999999816e-02
2.849038500000002182e-07,1.685432719999999801e-02
2.850038500000004375e-07,1.249711599999999909e-02
2.851038500000002332e-07,6.628679599999999505e-03
2.852038500000004525e-07,2.620416799999999817e-03
2.853038500000002483e-07,1.341381599999999985e-03
2.854038500000000440e-07,1.484675999999999878e-03
2.855038500000002633e-07,-1.513891999999999972e-03
2.856038500000000590e-07,5.705226799999999279e-03
2.857038500000002783e-07,4.261668399999998975e-03
2.858038500000000741e-07,8.490199999999998096e-05
2.859038500000002933e-07,4.089184399999999317e-03
2.860038500000000891e-07,1.350669199999999940e-03
2.861038500000003084e-07,1.482022399999999860e-03
2.862038500000001041e-07,2.316579599999999805e-03
2.863038500000003234e-07,5.912207599999999390e-03
2.864038500000001191e-07,-1.910605199999999967e-03
2.865038500000003384e-07,2.153383200000000101e-03
2.866038500000001342e-07,2.957423999999999730e-03
2.867038500000003534e-07,5.297899199999999212e-03
2.868038500000001492e-07,3.854340800000000209e-03
2.869038500000003685e-07,1.670427999999999844e-03
2.870038500000001642e-07,4.134295599999999841e-03
2.871038500000003835e-07,-9.035639999999999297e-04
2.872038500000001793e-07,-1.610748399999999874e-03
2.873038500000003985e-07,1.622011679999999650e-02
2.874038500000001943e-07,1.760131559999999692e-02
2.875038500000004135e-07,2.175685319999999881e-02
2.876038500000002093e-07,2.381339319999999787e-02
2.877038500000004286e-07,2.762926999999999744e-02
2.878038500000002243e-07,2.549312199999999654e-02
2.879038500000004436e-07,2.596546279999999846e-02
2.880038500000002394e-07,2.549312199999999654e-02
2.881038500000000351e-07,2.605701199999999745e-02
2.882038500000002544e-07,2.819979399999999678e-02
2.883038500000000501e-07,2.665274519999999772e-02
2.884038500000002694e-07,2.264315559999999922e-02
2.885038500000000652e-07,2.521582079999999670e-02
2.886038500000002844e-07,3.141728400000000365e-02
2.887038500000000802e-07,2.610875719999999900e-02
2.888038500000002995e-07,2.601057399999999811e-02
2.889038500000000952e-07,1.754558999999999633e-02
2.890038500000003145e-07,1.529931759999999911e-02
2.891038500000001102e-07,7.618472399999998666e-03
2.892038500000003295e-07,4.148890399999999833e-03
2.893038500000001253e-07,3.387307200000000060e-03
2.894038500000003445e-07,-6.554524000000000808e-04
2.895038500000001403e-07,-5.705372000000000438e-04
2.896038500000003596e-07,3.888837599999999794e-03
2.897038500000001553e-07,1.134400799999999874e-03
2.898038500000003746e-07,-5.851320000000000349e-04
2.899038500000001703e-07,4.704819599999999179e-03
2.900038500000003896e-07,1.496617199999999851e-03
2.901038500000001854e-07,2.049892800000000046e-03
2.902038500000004046e-07,2.757077199999999773e-03
2.903038500000002004e-07,4.687571199999999820e-03
2.904038500000004197e-07,1.807088399999999800e-03
2.905038500000002154e-07,1.142361599999999928e-03
2.906038500000004347e-07,2.187880000000000120e-03
2.907038500000002304e-07,-1.419689199999999872e-03
2.908038500000004497e-07,1.589493200000000050e-03
2.909038500000002455e-07,7.138051999999999331e-04
2.910038500000000412e-07,2.368324800000000049e-03
2.911038500000002605e-07,-7.934395999999999376e-04
2.912038500000000563e-07,4.346583599999999555e-03
2.913038500000002755e-07,1.096598879999999970e-02
2.914038500000000713e-07,1.233524639999999950e-02
2.915038500000002905e-07,2.347240559999999934e-02
2.916038500000000863e-07,2.537105639999999787e-02
2.917038500000003056e-07,2.551965799999999715e-02
2.918038500000001013e-07,2.776460359999999641e-02
2.919038500000003206e-07,2.403894919999999616e-02
2.920038500000001164e-07,2.850893839999999596e-02
2.921038500000003356e-07,2.688891559999999695e-02
2.922038500000001314e-07,2.217346839999999666e-02
2.923038500000003507e-07,2.457099599999999773e-02
2.924038500000001464e-07,2.930369159999999737e-02
2.925038500000003657e-07,2.155385279999999862e-02
2.926038500000001614e-07,2.725776599999999925e-02
2.927038500000003807e-07,2.689687639999999852e-02
2.928038500000001765e-07,2.653067959999999906e-02
2.929038500000003957e-07,2.090106719999999807e-02
2.930038500000001915e-07,1.571460599999999902e-02
2.931038500000004108e-07,9.653783600000000187e-03
2.932038500000002065e-07,3.159097599999999804e-03
2.933038500000004258e-07,3.070201999999999740e-03
2.934038500000002215e-07,1.921193199999999927e-03
2.935038500000004408e-07,2.604495199999999708e-03
2.936038500000002366e-07,3.238705599999999914e-03
2.937038500000000323e-07,1.398445880000000023e-02
2.938038500000002516e-07,1.116235519999999974e-02
2.939038500000000473e-07,2.342994799999999905e-02
2.940038500000002666e-07,2.748199519999999785e-02
2.941038500000000624e-07,2.660232679999999586e-02
2.942038500000002816e-07,2.297485559999999649e-02
2.943038500000000774e-07,3.026296799999999773e-02
2.944038500000002967e-07,2.401904719999999743e-02
2.945038500000000924e-07,2.557007639999999901e-02
2.946038500000003117e-07,2.642984279999999880e-02
2.947038500000001074e-07,2.935012959999999671e-02
2.948038500000003267e-07,2.691014439999999883e-02
2.949038500000001225e-07,2.751914559999999593e-02
2.950038500000003417e-07,2.936207079999999733e-02
2.951038500000001375e-07,2.890167119999999604e-02
2.952038500000003568e-07,2.514019319999999738e-02
2.953038500000001525e-07,2.530338959999999665e-02
2.954038500000003718e-07,1.839474199999999865e-02
2.955038500000001675e-07,1.081075320000000027e-02
2.956038500000003868e-07,3.382000000000000024e-03
2.957038500000001826e-07,1.060100000000000018e-03
2.958038500000004018e-07,3.041012399999999758e-03
2.959038500000001976e-07,1.975591999999999973e-03
2.960038500000004169e-07,1.170224400000000010e-03
2.961038500000002126e-07,1.259264560000000061e-02
2.962038500000004319e-07,1.064224960000000053e-02
2.963038500000002277e-07,2.220000439999999728e-02
2.964038500000004469e-07,3.026429479999999742e-02
2.965038500000002427e-07,2.886319399999999827e-02
2.966038500000000384e-07,2.767968839999999583e-02
2.967038500000002577e-07,2.755496919999999780e-02
2.968038500000000535e-07,2.307701919999999643e-02
2.969038500000002727e-07,2.401373999999999870e-02
2.970038500000000685e-07,2.181523239999999877e-02
2.971038500000002878e-07,2.655190839999999747e-02
2.972038500000000835e-07,2.367407919999999638e-02
2.973038500000003028e-07,2.432951839999999630e-02
2.974038500000000985e-07,2.863100399999999809e-02
2.975038500000003178e-07,2.775929639999999768e-02
2.976038500000001136e-07,2.717683119999999772e-02
2.977038500000003328e-07,2.947617559999999789e-02
2.978038500000001286e-07,2.770622439999999645e-02
2.979038500000003479e-07,2.457497639999999678e-02
2.980038500000001436e-07,2.443566239999999876e-02
2.981038500000003629e-07,2.921877639999999679e-02
2.982038500000001586e-07,2.676950359999999765e-02
2.983038500000003779e-07,2.949873119999999599e-02
2.984038500000001737e-07,2.425389079999999697e-02
2.985038500000003929e-07,2.695525559999999848e-02
2.986038500000001887e-07,1.577563879999999835e-02
2.987038500000004080e-07,1.250109639999999987e-02
2.988038500000002037e-07,5.470383199999999738e-03
2.989038500000004230e-07,5.451807999999998960e-03
2.990038500000002187e-07,-9.539824000000000567e-04
